Word	Count
ducey's	1
attempt	1
dunblane	1
overseeing	1
burden	1
justin	1
funders-spon	1
yoder’s	1
ends	1
footsteps	1
ga	1
rewards	1
demon	1
includi	1
jaden	1
ceo	1
riseup	1
mlk	1
silenced	1
weapon	1
added	1
rides	1
museum	1
btw	1
chadwick	1
recovery	1
eleven	1
fees	1
fusiongps	1
breathtakingly	1
support.the	1
selena	1
genocide	1
multitude	1
incompetent	1
sharing	1
mayor	1
widows	1
elonmusk	1
air	1
depressed	1
commission	1
declared	1
blavatnik	1
optimism	1
vulnerable	1
solution	1
itshisstupidbasestupid	1
colorado	1
communist	1
equal	1
voldemort	1
sweeping	1
kag	1
knife	1
forms	1
mexican	1
commented	1
area	1
mcintosh	1
fallen	1
blocked	1
life's	1
autisticwhileblack	1
lets	1
mueller	1
w/me	1
toon	1
scumbag's	1
ms	1
anti-republican	1
entering	1
hoping	1
doubt	1
condition	1
stevens	1
heal	1
horrible	1
showing	1
representative	1
scpol	1
solutions	1
strawman	1
introverts	1
tho	1
thiel	1
graduate	1
authorities	1
nice	1
cheeks	1
leave	1
bernie	1
on-brand	1
notallmuslims	1
thirsty	1
criminal	1
snow	1
il	1
conservatives	1
jobs	1
stan	1
rock	1
jus	1
criticizing	1
designed	1
decided	1
served	1
hasn’t	1
us-led	1
sanbruno	1
rantsandrandomness	1
disgusted	1
gianna	1
unarmed	1
tweet	1
legend	1
quickly	1
slammed	1
pants	1
decision	1
imthenra	1
resistmonsters	1
sang	1
phoenix	1
turnout	1
faultlines	1
assaultweapons	1
reporter	1
nc	1
mediawatch	1
perfect	1
reply	1
nastyarybka	1
deerfieldillinois	1
threat	1
poorly	1
libs	1
moisture	1
shapiro	1
mom’s	1
drking	1
fanatics	1
arrest	1
broaden	1
empowering	1
skies	1
germa	1
babys	1
member	1
bullies	1
who’s	1
hugs	1
parklandschoolshooting	1
piece	1
tictocnews	1
soundproof	1
coffee	1
seedy	1
hunting	1
nation’s	1
ot	1
armalite	1
witch	1
aid	1
unroll	1
carried	1
traitors	1
aalayah	1
outlaw	1
nrabloodmoney-taking	1
info	1
praises	1
banautoassaultknives	1
ideas	1
substitute	1
clark	1
soundcloud	1
againstbthe	1
balls	1
jumps	1
holy	1
soldiers	1
nraboycott	1
thousand	1
wounded	1
wood	1
fs5	1
cussed	1
seventeam	1
punk	1
petition	1
micheal	1
legislator	1
reminder	1
violent	1
obey	1
ge	1
gaza	1
reunion	1
lockherup	1
est	1
fundraising	1
fabricated	1
amped	1
ple	1
constituents	1
navy	1
profound	1
speaker	1
marcorubio	1
boycottthenra	1
secure	1
adefenders	1
gunrights	1
condemned	1
york	1
print	1
snub	1
enabling	1
meadow	1
line	1
contrary	1
cleveland	1
disarm	1
interest	1
moral	1
editing	1
responded	1
stock	1
performers	1
nrandy	1
complains	1
loyalty	1
standindivisible	1
estimate	1
forum	1
treasure	1
genocidal	1
photographer	1
mon	1
im	1
traumatic	1
loonies	1
revolution	1
são	1
atlanta's	1
odds	1
stating	1
presidential	1
played	1
treason	1
insulting	1
broken	1
anniversary	1
tyah-amoy	1
neighborhood	1
embarrassed	1
xkgb	1
immediately	1
hit	1
repub	1
burning	1
awe-inspiring	1
caught	1
pair	1
thos	1
namesake	1
overdue	1
josh	1
suffered	1
mostfaboudj	1
you’ve	1
pjnet	1
taught	1
gonzalez’s	1
invisible	1
cronies	1
sharp	1
votewiththeminnov	1
schoo	1
response	1
knifecontrolnow	1
truck	1
dcmetropolice	1
youthvote	1
roque	1
life’s	1
lines	1
roughly	1
gun-grabbing	1
elizabeth	1
artists	1
handful	1
exploit	1
colleagues	1
philly	1
branches	1
souls	1
spearheading	1
programs	1
lasting	1
jam	1
sees	1
cyberbullied	1
decades	1
estimated	1
concealedcarry	1
niko	1
longer	1
vinegar	1
jennifer	1
pup	1
finger	1
guards	1
debates	1
pt1	1
global	1
tarnish	1
famous	1
feb	1
march4lives	1
angle	1
mom's	1
questionnaire	1
strategy	1
shamefully	1
compare	1
capable	1
singing	1
crying	1
we’ll	1
prepare	1
living	1
prey	1
ben	1
marchforourlivessacramento	1
haha	1
gunned	1
operator	1
faced	1
rebootreality	1
repealthe2nd	1
jackson	1
sour	1
home	1
funny	1
underwood	1
futures	1
survi	1
knee	1
twt	1
qanon	1
narrative	1
kraft	1
traveling	1
legday	1
demonizing	1
